Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Response
CHEMBL474768,,CC(C)(CC(=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1)NCC(=O)N1CCC[C@H]1C#N,IC50,'=',56.0,nM,,Active
CHEMBL1085552,,COc1ccc(NC(=O)CC(C)(C)NCC(=O)N2C[C@@H](F)C[C@H]2C#N)nc1,IC50,'=',18.0,nM,,Active
CHEMBL1683501,,CCOC(=O)C(C(C)C)N(C)c1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,IC50,'=',80.0,nM,,Active
CHEMBL1683506,,CC(C)[C@@H](Nc1ccc(CNC(=O)[C@@H]2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,IC50,'=',1.0,nM,,Active
CHEMBL1683096,,CS(=O)(=O)N(Cc1ccccc1)[C@H]1CC[C@H]([C@H](N)Cc2cc(F)ccc2F)CC1,IC50,'=',1300.0,nM,,Inactive
CHEMBL1683121,,NC(=O)[C@@H]1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,'=',70.0,nM,,Active
CHEMBL437965,,CC[C@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1P(=O)(Oc1ccc(NC(C)=O)cc1)Oc1ccc(NC(C)=O)cc1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL237860,,CC[C@@H](C)[C@H](N)C(=O)N1Cc2ccccc2C1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL237547,,CC(=O)N[C@H]1CC[C@H]([C@H](C)[C@H](N)C(=O)N2CC[C@H](F)C2)CC1,IC50,'=',16.0,nM,,Active
CHEMBL237151,,C[C@@H](C1CCC(c2cccnc2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,'=',4.6,nM,,Active
CHEMBL400841,,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2cccc3ncnn32)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',26.0,nM,,Active
CHEMBL437557,,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2ccc3ncnn3c2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,'=',4.8,nM,,Active
CHEMBL238202,,N[C@H]1CN(c2cc(-c3ccc(O)cc3)ncn2)C[C@@H]1c1ccccc1,IC50,'>',3000.0,nM,,Inactive
CHEMBL1814752,,N[C@@H](CC(=O)N1CCN(C(=O)C(c2ccc(Cl)cc2)c2ccc(Cl)cc2)CC1)C(=O)N1Cc2ccccc2C1,IC50,'>',100000.0,nM,,Inactive
CHEMBL507738,,C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)CN1CCCCC1=O,IC50,'=',20.0,nM,,Active
CHEMBL5194237,,CS(=O)(=O)Nc1ccc(OCCNCC2COc3ccccc3O2)cc1,IC50,'=',300200.0,nM,,Inactive
CHEMBL2153744,,CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)[C@@H]2CCCN2)cc1,IC50,'=',23.0,nM,,Active
CHEMBL2147196,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2ccc(C(N)=O)cc21,IC50,'=',12.0,nM,,Active
CHEMBL2147078,,Cn1c(=O)c2c(nc(N3CCC[C@@H](N)C3)n2Cc2ccccc2Cl)c2cc(OC(F)F)ccc21,IC50,'=',60.0,nM,,Active
CHEMBL2147081,,CN(C)C(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C,IC50,'=',13.0,nM,,Active
CHEMBL2147066,,CC(C)=CCn1c(N2CCC[C@@H](N)C2)nc2c3cc(C(=O)O)ccc3n(C)c(=O)c21,IC50,'=',51.0,nM,,Active
CHEMBL3233545,,COCCN(CC(=O)N1CCC[C@H]1C#N)C(=O)c1ccnc2ccccc12,IC50,'>',100000.0,nM,,Inactive
CHEMBL2178968,,O=C([C@@H]1C[C@H](n2cc(-c3ccccn3)nn2)CN1C(=O)OCc1ccccc1)N1CCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3357768,,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,'=',3660.0,nM,,Inactive
CHEMBL556494,,CC(=O)Nc1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,IC50,'=',8.6,nM,,Active
CHEMBL263137,,COCc1nc2ccc(-c3ccccc3Cl)c(CN)c2n1C,IC50,'=',66.0,nM,,Active
CHEMBL401542,,NCc1c(-c2ccccc2Cl)ccc2ncn(CCO)c12,IC50,'=',96.0,nM,,Active
CHEMBL428065,,COc1ccccc1-c1ccc2ncn(C)c2c1CN,IC50,'=',2000.0,nM,,Inactive
CHEMBL394834,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1c(F)cc(F)cc1F,IC50,'=',87.0,nM,,Active
CHEMBL460887,,CC[C@H](C)[C@H](N)C(=O)N1CCC(Cl)C1,IC50,'=',94000.0,nM,,Inactive
CHEMBL446007,,CC[C@H](C)[C@H](N)C(=O)N1CCCCCC1,IC50,'=',374000.0,nM,,Inactive
CHEMBL455542,,N[C@@H](CCC(=O)O)C(=O)N1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL508197,,O=C([C@@H]1C[C@@H](N(Cc2ccccc2)Cc2ccccc2)CN1)N1Cc2ccccc2C1,IC50,'>',500000.0,nM,,Inactive
CHEMBL459591,,CC(C)=CCN1C(C2CC[C@H]3NCC[C@@H]23)=NC2C1C(=O)N(CC(=O)c1ccccc1)C(=O)N2C,IC50,'=',18.0,nM,,Active
CHEMBL473419,,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CC[C@@H](F)C1,IC50,'=',51.0,nM,,Active
CHEMBL2069832,,CC(=O)c1ccc(N2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2)cc1,IC50,'=',99.7,nM,,Active
CHEMBL487872,,N[C@@H](CCCCNc1ccc2ccccc2c1)C(=O)N1Cc2ccccc2C1,IC50,'=',178000.0,nM,,Inactive
CHEMBL4789754,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(Cl)cc2)n1,IC50,'>',100000.0,nM,,Inactive
CHEMBL4743815,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-c3ccc(Cl)cc3)cc2)n1,IC50,'>',100000.0,nM,,Inactive
CHEMBL4742308,,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC(=O)c1csc(Cc2ccc(-n3cccn3)cc2)n1,IC50,'>',100000.0,nM,,Inactive
CHEMBL1202082,,CCCCN1CCN(CCNCC(=O)N2CCC[C@@H]2C#N)C1=O,IC50,'=',53.5,nM,,Active
CHEMBL394507,,CCCC[C@H]1CN(c2ccc3ccccc3c2)CC[C@H]1N,IC50,'=',1500.0,nM,,Inactive
CHEMBL234429,,CCCC[C@@H]1CN(c2cc(OC)c(OC)c(OC)c2)CC[C@H]1N,IC50,'=',18400.0,nM,,Inactive
CHEMBL560192,,CCS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,IC50,'=',8.0,nM,,Active
CHEMBL590086,,COc1cc2c(cc1OC)C1CC(N)C(N3CCC(C)CC3=O)CN1CC2,IC50,'=',19.0,nM,,Active
CHEMBL591118,CARMEGLIPTIN,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2,IC50,'=',6.8,nM,,Active
CHEMBL591117,,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@H](CF)CC3=O)CN1CC2,IC50,'=',3.6,nM,,Active
CHEMBL590329,,COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CCC3=O)CN1CC2,IC50,'=',3.7,nM,,Active
CHEMBL590812,,COc1cc2c(cc1OC)C1CC(N)C(N3CC(C)CC3=O)CN1CC2,IC50,'=',9.3,nM,,Active
CHEMBL248837,,N[C@H]1CN(C(=O)c2cc3ccccc3s2)C[C@H]1C(=O)N1CCCC1,IC50,'=',62.0,nM,,Active
CHEMBL527198,,C[C@@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',46.0,nM,,Active
CHEMBL488469,,C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',40.0,nM,,Active
CHEMBL561120,,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CC1)Cc1cccc(Cl)c1,IC50,'=',12.0,nM,,Active
CHEMBL210353,,O=C([C@@H]1CN[C@H](C(=O)N2CCSC2)C1)N1Cc2ccccc2C1,IC50,'=',84.0,nM,,Active
CHEMBL210941,,O=C(NCCc1ccccc1)[C@@H]1CN[C@H](C(=O)N2CCCC2)C1,IC50,'=',2587.0,nM,,Inactive
CHEMBL210225,,O=C([C@@H]1CN[C@H](C(=O)N2CCCC2)C1)N1Cc2ccc(F)cc2C1,IC50,'=',73.0,nM,,Active
CHEMBL249407,,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-c3csnn3)cc2)C[C@@H]1N,IC50,'=',10.0,nM,,Active
CHEMBL250787,,C[C@@H]1c2nc(C(F)(F)F)nn2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',25.0,nM,,Active
CHEMBL248936,,N[C@@H](CC(=O)N1CCn2nc(C3CC3)nc2C1)Cc1cc(F)c(F)cc1F,IC50,'=',71.0,nM,,Active
CHEMBL3084937,,CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)CC2)cc1,IC50,'=',7.5,nM,,Active
CHEMBL66032,,CC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',11.0,nM,,Active
CHEMBL3233569,,Cc1ncoc1C(=O)NCC(=O)N1CCC[C@H]1C#N,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233839,,COc1cccc2nccc(C(=O)NCC(=O)N3CCC[C@H]3C#N)c12,IC50,'>',100000.0,nM,,Inactive
CHEMBL236586,,CC(C)[C@H](N)C(=O)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,'=',89000.0,nM,,Inactive
CHEMBL3675625,,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3cccc(F)c3)N3CCN=C23)nc2ccccc12,IC50,'=',19.3,nM,,Active
CHEMBL474808,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCN(C(=O)C(F)(F)F)CC1,IC50,'=',8.0,nM,,Active
CHEMBL3675622,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=NCCCN12,IC50,'=',1.28,nM,,Active
CHEMBL539187,,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1ccccc1F,IC50,'=',34.0,nM,,Active
CHEMBL2347037,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3cnc4ccccc4n3)c2c1=O,IC50,'=',5.93,nM,,Active
CHEMBL2178955,,[N-]=[N+]=N[C@@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)CCCc2ccccc2)C1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2178966,,O=C([C@@H]1C[C@H](n2cc(-c3ccccc3Cl)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL1088406,,O=C([C@@H]1CCCN1C(=O)OCc1ccccc1)N1CCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL188643,,CC(C)NC(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',99.0,nM,,Active
CHEMBL3084955,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2ccc(OC(F)(F)F)cc2)CC1,IC50,'=',55.0,nM,,Active
CHEMBL238190,,CN(C)C(=O)[C@@H]([C@H]1CC[C@H](c2ccc(F)cc2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,'=',11.0,nM,,Active
CHEMBL207912,,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,IC50,'=',74.0,nM,,Active
CHEMBL231010,,C[C@@H]1C(=O)N(CC(=O)O)CCCN1C(=O)C[C@H](N)Cc1cc(F)ccc1F,IC50,'=',69.9,nM,,Active
CHEMBL146509,,NCCCC[C@@H](N)C(=S)N1CCCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL148392,,NCCC(N)C(=O)N1CCNCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL148026,,CCC(C)C(N)C(=O)N1CCC(OC(=O)c2ccccc2)C1,IC50,'>',500000.0,nM,,Inactive
CHEMBL407293,,C[C@@H]1N[C@H](C(=O)NCC#N)C[C@@H]1C(=O)N(C)C,IC50,'=',13000.0,nM,,Inactive
CHEMBL23891,,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,IC50,'=',56.0,nM,,Active
CHEMBL195189,,CC(C)[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,IC50,'=',0.3,nM,,Active
CHEMBL279944,,N[C@H](C(=O)N1CCC(F)(F)C1)[C@H]1CC[C@H](NC(=O)OCc2ccccc2)CC1,IC50,'=',27.0,nM,,Active
CHEMBL3084946,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2ccc(Cl)c(Cl)c2)CC1,IC50,'=',38.0,nM,,Active
CHEMBL250351,,N[C@@H](CC(=O)N1CCn2nc(C(F)(F)F)nc2C1Cn1cccn1)Cc1cc(F)c(F)cc1F,IC50,'=',4.0,nM,,Active
CHEMBL148285,,CCC(N)C(=O)N1CCCCC1,IC50,'=',250000.0,nM,,Inactive
CHEMBL3804940,,Cc1ccn2nc3c(c2n1)CN([C@@H]1CO[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,IC50,'=',8.6,nM,,Active
CHEMBL3806052,,N[C@H]1C[C@@H](N2Cc3nn4nccnc4c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,'=',0.12,nM,,Active
CHEMBL2408639,,CC(C)=CCn1c(OCC(C)(C)N)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,IC50,'=',2500.0,nM,,Inactive
CHEMBL3400966,,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4cc(F)ccc4Cl)c3c(=O)n(C)c2c1,IC50,'=',3.4,nM,,Active
CHEMBL4216792,,CCOC(=O)c1ccc(Cn2c(N3CCC[C@@H](N)C3)cc(=O)n3nccc23)cc1,IC50,'=',10400.0,nM,,Inactive
CHEMBL4208513,,O=c1cc(N2CCNCC2)n(Cc2ccccc2)c2ccnn12,IC50,'=',2500.0,nM,,Inactive
CHEMBL4203639,,N[C@@H]1CCCN(c2cc(=O)n3nccc3n2Cc2ccccc2)C1,IC50,'=',46500.0,nM,,Inactive
CHEMBL1951431,,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2ncn(Cc3ccnc4ccccc34)c(=O)c21,IC50,'=',4.0,nM,,Active
CHEMBL390884,,COC(=O)CN1CCCN(C(=O)C[C@H](N)Cc2cc(F)ccc2F)[C@H](C)C1=O,IC50,'=',11.6,nM,,Active
CHEMBL230282,,C[C@@H]1C(=O)N(C2CC2)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',8.0,nM,,Active
CHEMBL197300,,N[C@@H](CC(=O)N1CCc2c(n[nH]c2C(F)(F)F)C1)Cc1cc(F)ccc1F,IC50,'=',39.0,nM,,Active
CHEMBL214630,,N[C@@H](C[C@H](Cc1ccccc1)NCc1ccc(Cl)cc1)C(=O)N1CCCCC1,IC50,'>',125000.0,nM,,Inactive
CHEMBL148955,,NCCCCC(N)C(=O)N1CCSC1,IC50,'=',318000.0,nM,,Inactive
CHEMBL560184,,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cccc(Cl)c1,IC50,'=',30.0,nM,,Active
CHEMBL1276682,,N[C@@H](CC(=O)N1CCN2C(=O)N(Cc3ccc(F)cc3)CC2C1)Cc1cc(F)c(F)cc1F,IC50,'=',1236.0,nM,,Inactive
CHEMBL1276591,,N[C@@H](CC(=O)N1CCN2C(=O)NCC2C1)Cc1cc(F)c(F)cc1F,IC50,'=',1060.0,nM,,Inactive
CHEMBL1811949,,CC(C)c1cc(C(C)C)c(S(=O)(=O)N2CCN(C(=O)C[C@H](N)C(=O)N3Cc4ccccc4C3)CC2)c(C(C)C)c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL551323,,N#C[C@@H]1CS[C@H]2CC[C@@H](N)C(=O)N12,IC50,'>',1600.0,nM,,Inactive
CHEMBL97064,,NC(CO)C(=O)N1CCCC1,IC50,'=',190000.0,nM,,Inactive
CHEMBL343907,,O=C(C1CCCS1)N1CCCC1,IC50,'>',500000.0,nM,,Inactive
CHEMBL348246,,NCCCCC(N)C(=O)N1CCC1,IC50,'=',500000.0,nM,,Inactive
CHEMBL148142,,CCC(C)C(N)C(=O)NC1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL176096,,FC(CNCCc1ccccc1)=C1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL1683504,,CC(C)C(Nc1ccc(CNC(=O)C2SCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1)C(=O)O,IC50,'=',3.0,nM,,Active
CHEMBL1683559,,N[C@H]1CN(c2cc(-c3cc(F)c(F)cc3F)ncn2)C[C@@H]1N1CCCCC1=O,IC50,'=',47.0,nM,,Active
CHEMBL1683567,,N[C@H]1CN(c2ncnc(-c3ccccc3)n2)C[C@@H]1N1CCCCC1=O,IC50,'=',59.0,nM,,Active
CHEMBL378048,,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CCCC1,IC50,'=',5.2,nM,,Active
CHEMBL238114,,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,IC50,'=',4200.0,nM,,Inactive
CHEMBL1929387,ANAGLIPTIN HYDROCHLORIDE,Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1,IC50,'=',3.8,nM,,Active
CHEMBL215299,,C[C@@H](C[C@H](N)C(=O)N1CCCCC1)NCc1ccc(Cl)cc1,IC50,'=',325000.0,nM,,Inactive
CHEMBL1185242,,CS(=O)(=O)c1ccc(-c2noc([C@@H](CC3CC3)[C@H](N)C(F)=C3CCCC3)n2)c(Cl)c1,IC50,'=',12.0,nM,,Active
CHEMBL3084952,,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)OCc2cccc3ccccc23)CC1,IC50,'=',17.0,nM,,Active
CHEMBL290598,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)O,IC50,'=',7000.0,nM,,Inactive
CHEMBL317312,,N[C@@H](CCNCCc1ccccc1)C(=O)N1CCCCC1,IC50,'=',188000.0,nM,,Inactive
CHEMBL4790735,,N[C@@H](CCn1cc(-c2cccnc2)nn1)Cc1cc(F)c(F)cc1F,IC50,'=',28.0,nM,,Active
CHEMBL3233540,,C[C@H](NC(=O)c1ccnc2ccccc12)C(=O)N1CCC[C@H]1C#N,IC50,'>',100000.0,nM,,Inactive
CHEMBL3233563,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1ccnnc1,IC50,'>',100000.0,nM,,Inactive
CHEMBL147691,,CCC(C)C(N)C(=O)N1CCC(O)C1,IC50,'=',93000.0,nM,,Inactive
CHEMBL3616899,,CC#CCn1c(NCCNC(=O)c2ccncc2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,IC50,'>',50000.0,nM,,Inactive
CHEMBL2385282,,N#C[C@@H]1CCCN1C(=O)CNC(=O)c1c[nH]c2ccccc12,IC50,'>',100000.0,nM,,Inactive
CHEMBL2069851,,N[C@@H](CC(=O)N1CCN(C(=O)c2cnccn2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',74.4,nM,,Active
CHEMBL2069308,,N[C@@H](CC(=O)N1CCN(C(=O)c2ccc3cccnc3n2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',36.7,nM,,Active
CHEMBL2069853,,N[C@@H](CC(=O)N1CCN(C(=O)c2cc(O)c3cccc(O)c3n2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',31.2,nM,,Active
CHEMBL3329702,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCCC3)nc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329695,,COc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329630,,Cn1c(=O)c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',55000.0,nM,,Inactive
CHEMBL3329633,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cccc21,IC50,'=',45.0,nM,,Active
CHEMBL3425751,,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,'=',67.0,nM,,Active
CHEMBL3343902,,COCc1ccc(-c2ccc(-c3cccs3)s2)s1,IC50,'=',2390.0,nM,,Inactive
CHEMBL236781,,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2CCCN2C(=O)[C@@H](N)CCCCN)cc1,IC50,'=',8000.0,nM,,Inactive
CHEMBL175260,,O=C(CNCc1ccccc1)N1CCCC1,IC50,'=',1000000.0,nM,,Inactive
CHEMBL177265,,N#CC1CCC/C1=C(/F)CNCCc1ccccc1,IC50,'>',500000.0,nM,,Inactive
CHEMBL427012,,O=C(CNC1C2CC3CC(C2)CC1C3)N1CCC[C@@H]1B(O)O,IC50,'=',12.0,nM,,Active
CHEMBL196120,,C[C@@H](N)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',0.8,nM,,Active
CHEMBL2385288,,N#C[C@@H]1CCCN1C(=O)COc1ccc2ccccc2c1,IC50,'>',100000.0,nM,,Inactive
CHEMBL2385286,,N#C[C@@H]1CCCN1C(=O)CNC(=O)Cc1cccc2ccccc12,IC50,'>',100000.0,nM,,Inactive
CHEMBL1276590,,N[C@@H](CC(=O)N1CCN2C(=O)OCC2C1)Cc1cc(F)c(F)cc1F,IC50,'=',2300.0,nM,,Inactive
CHEMBL1951595,,COc1cccc(C(=O)Cn2c(=O)c3c(c(C#N)c(N4CCC[C@H](N)C4)n3Cc3ccccc3)n(C)c2=O)c1,IC50,'=',1.5,nM,,Active
CHEMBL1951614,,CC#CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1c(C#N)cnc3ccccc13)c(=O)n2C,IC50,'=',2.0,nM,,Active
CHEMBL552071,,N[C@H]1Cn2c(nc3cc(F)ccc32)C[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',77.0,nM,,Active
CHEMBL3686747,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',2.0,nM,277830,Active
CHEMBL3686737,,N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,IC50,'=',1.0,nM,277816,Active
CHEMBL184672,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccc(F)c(F)c3)C(Cc3ccccc3)C2)c1,IC50,'=',36000.0,nM,,Inactive
CHEMBL362538,,CS(=O)(=O)Nc1cccc(NC(=O)CN2CCN(C(=O)C[C@@H](N)Cc3ccccc3F)C(Cc3ccccc3)C2)c1,IC50,'=',19000.0,nM,,Inactive
CHEMBL182544,,N[C@@H](CC(=O)N1CCSC1)Cc1cccc(F)c1,IC50,'=',2026.0,nM,,Inactive
CHEMBL1951601,,CC(C)=CCn1c(N2CCC[C@H](N)C2)c(C#N)c2c1c(=O)n(Cc1cnc3ccccc3n1)c(=O)n2C,IC50,'=',9.0,nM,,Active
CHEMBL235766,,CCOC(=O)CNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCC(=O)OCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1,IC50,'=',14.0,nM,,Active
CHEMBL380681,,N#C[C@@H]1CC[C@H](C#N)N1C(=O)CNC1(CO)CCOCC1,IC50,'=',1220.0,nM,,Inactive
CHEMBL427261,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(Cl)ccc1F,IC50,'=',21.0,nM,,Active
CHEMBL391048,,N[C@H]1CN(c2cc(-c3ccccc3F)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',57.0,nM,,Active
CHEMBL392697,,N[C@H]1CN(c2cc(-c3cccc(Cl)c3)ncn2)C[C@@H]1c1ccccc1,IC50,'=',2900.0,nM,,Inactive
CHEMBL232725,,Cc1nnc(C(=O)[C@@H]2CCCN2C(=O)CNC23CC4CC(CC(C4)C2)C3)o1,IC50,'=',84.0,nM,,Active
CHEMBL195667,,C[C@@H](c1ccc(-c2cccc(-c3nnco3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',69.0,nM,,Active
CHEMBL1976036,,O=C(N/N=C/c1cccc2ccccc12)c1[nH]nc2c1CCCC2,IC50,'=',3440.0,nM,,Inactive
CHEMBL445949,,CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O,IC50,'=',0.48,nM,,Active
CHEMBL459807,,COc1ccccc1N1CCc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,IC50,'=',2.28,nM,,Active
CHEMBL2069847,,N[C@@H](CC(=O)N1CCN(C(=O)c2ccco2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',67.7,nM,,Active
CHEMBL4464819,,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC(=O)C3CC3)N3CCN=C23)nc2ccccc12,IC50,'=',4.41,nM,,Active
CHEMBL3675627,,Cc1nc(CN2C(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC3CC3)N3CCN=C23)nc2ccccc12,IC50,'=',8.15,nM,,Active
CHEMBL3644789,,N[C@@H](CC(=O)N1CCc2c(nc(-c3ccco3)nc2C(F)(F)F)C1)CN1C(=O)CCC(F)(F)[C@H]1O,IC50,'=',93.0,nM,213306,Active
